timestamp,open,high,low,close,volume,symbol
2025-03-04 09:54:42.248440,43482.34,43621.95,42971.18,43339.89,18572.39,BTC/USDT
2025-03-04 10:54:42.248440,43090.31,43165.32,42417.75,43048.56,13369.07,BTC/USDT
2025-03-04 11:54:42.248440,42755.55,43422.2,42412.36,43093.27,50611.94,BTC/USDT
2025-03-04 12:54:42.248440,43642.26,44152.62,42999.23,43257.41,32228.79,BTC/USDT
2025-03-04 13:54:42.248440,43385.81,43762.66,42797.86,43296.7,12413.58,BTC/USDT
2025-03-04 14:54:42.248440,43657.89,43863.34,42910.79,43272.6,15456.63,BTC/USDT
2025-03-04 15:54:42.248440,43541.65,44018.28,42666.21,43207.6,34442.14,BTC/USDT
2025-03-04 16:54:42.248440,42723.57,42998.9,42633.32,42884.25,35261.0,BTC/USDT
2025-03-04 17:54:42.248440,42628.5,43287.07,42221.27,42728.43,53217.8,BTC/USDT
2025-03-04 18:54:42.248440,43010.05,43103.53,42103.47,42629.53,53413.68,BTC/USDT
2025-03-04 19:54:42.248440,43118.09,43204.36,42289.69,42861.55,68615.1,BTC/USDT
2025-03-04 20:54:42.248440,43153.88,43535.65,42789.54,42938.2,32522.75,BTC/USDT
2025-03-04 21:54:42.248440,42337.24,43020.39,41968.7,42555.04,68887.86,BTC/USDT
2025-03-04 22:54:42.248440,42498.58,43216.25,42455.84,42626.9,21487.56,BTC/USDT
2025-03-04 23:54:42.248440,42899.9,43189.56,42381.46,42544.63,40457.85,BTC/USDT
2025-03-05 00:54:42.248440,42168.51,42526.12,41805.08,42399.33,59538.25,BTC/USDT
2025-03-05 01:54:42.248440,42348.14,42840.46,41741.12,42533.31,54126.12,BTC/USDT
2025-03-05 02:54:42.248440,43178.05,43441.57,42124.75,42759.1,22671.58,BTC/USDT
2025-03-05 03:54:42.248440,43211.58,43376.14,42811.89,42964.23,55398.62,BTC/USDT
2025-03-05 04:54:42.248440,42630.44,43132.1,42085.16,42782.05,29810.7,BTC/USDT
2025-03-05 05:54:42.248440,43006.11,43386.88,42198.22,42716.02,43018.1,BTC/USDT
2025-03-05 06:54:42.248440,42794.83,43050.73,42224.65,42789.71,40274.22,BTC/USDT
2025-03-05 07:54:42.248440,43370.71,43615.13,42848.5,43004.7,38089.28,BTC/USDT
2025-03-05 08:54:42.248440,43076.21,43244.28,42863.71,42901.1,35289.78,BTC/USDT
2025-03-05 09:54:42.248440,42519.19,43295.05,41886.35,42861.9,38339.11,BTC/USDT
2025-03-05 10:54:42.248440,42360.15,43023.12,42347.07,42622.01,28859.22,BTC/USDT
2025-03-05 11:54:42.248440,42360.51,42955.29,42290.6,42364.04,58173.97,BTC/USDT
2025-03-05 12:54:42.248440,42368.13,42889.26,41874.9,42541.48,38400.91,BTC/USDT
2025-03-05 13:54:42.248440,43177.66,43446.2,42207.16,42838.36,45282.76,BTC/USDT
2025-03-05 14:54:42.248440,42545.07,43223.52,41922.83,42824.05,39577.28,BTC/USDT
2025-03-05 15:54:42.248440,43394.1,43959.96,42553.15,43045.35,15990.84,BTC/USDT
2025-03-05 16:54:42.248440,43235.96,43454.11,42914.18,43126.3,12641.14,BTC/USDT
2025-03-05 17:54:42.248440,42738.71,43538.96,42135.19,42985.99,23021.3,BTC/USDT
2025-03-05 18:54:42.248440,43496.21,43778.76,42874.89,43066.78,25051.23,BTC/USDT
2025-03-05 19:54:42.248440,43246.51,43947.28,42989.25,43407.58,31123.98,BTC/USDT
2025-03-05 20:54:42.248440,43451.12,43827.04,42857.84,43401.09,34456.56,BTC/USDT
2025-03-05 21:54:42.248440,43978.94,44297.27,43711.3,43750.47,32731.92,BTC/USDT
2025-03-05 22:54:42.248440,43098.13,43680.51,42804.64,43170.91,33135.12,BTC/USDT
2025-03-05 23:54:42.248440,43155.01,44003.68,42707.29,43353.8,53242.39,BTC/USDT
2025-03-06 00:54:42.248440,43527.39,43749.98,43077.53,43374.51,60147.83,BTC/USDT
2025-03-06 01:54:42.248440,42913.14,43698.47,42819.69,43309.82,34581.42,BTC/USDT
2025-03-06 02:54:42.248440,43539.58,43949.52,42925.74,43331.55,19204.08,BTC/USDT
2025-03-06 03:54:42.248440,43055.15,43066.7,42391.4,42895.7,14497.02,BTC/USDT
2025-03-06 04:54:42.248440,42909.39,43396.29,42277.41,42849.07,67669.92,BTC/USDT
2025-03-06 05:54:42.248440,43333.39,43387.79,42865.06,42928.66,17481.33,BTC/USDT
2025-03-06 06:54:42.248440,43162.49,43807.52,43101.79,43255.09,44895.0,BTC/USDT
2025-03-06 07:54:42.248440,43429.4,43508.55,43019.37,43142.28,35650.33,BTC/USDT
2025-03-06 08:54:42.248440,42923.65,43239.28,42607.65,42966.08,56485.46,BTC/USDT
2025-03-06 09:54:42.248440,42583.59,43323.15,42463.66,42857.63,37883.27,BTC/USDT
2025-03-06 10:54:42.248440,43151.82,43517.41,42969.91,43059.74,62453.49,BTC/USDT
2025-03-06 11:54:42.248440,43452.47,43734.05,43009.49,43133.48,23810.09,BTC/USDT
2025-03-06 12:54:42.248440,42591.66,43338.17,42016.82,43018.46,45346.01,BTC/USDT
2025-03-06 13:54:42.248440,42776.47,43318.19,42636.27,43132.72,24278.97,BTC/USDT
2025-03-06 14:54:42.248440,43282.55,43878.18,42948.28,43155.53,46197.6,BTC/USDT
2025-03-06 15:54:42.248440,43713.06,44181.95,43136.34,43370.83,41625.98,BTC/USDT
2025-03-06 16:54:42.248440,43143.01,43246.05,43003.51,43217.17,47612.93,BTC/USDT
2025-03-06 17:54:42.248440,43005.02,43336.88,42922.96,43146.4,42682.06,BTC/USDT
2025-03-06 18:54:42.248440,43074.49,43158.96,42554.58,43061.59,48265.67,BTC/USDT
2025-03-06 19:54:42.248440,43127.25,43648.43,42343.53,42742.61,46253.09,BTC/USDT
2025-03-06 20:54:42.248440,42681.48,42915.97,42062.64,42808.67,27076.46,BTC/USDT
2025-03-06 21:54:42.248440,42615.55,43490.77,41992.3,42867.17,45582.27,BTC/USDT
2025-03-06 22:54:42.248440,42716.56,42893.82,42663.89,42869.72,23577.54,BTC/USDT
2025-03-06 23:54:42.248440,42447.49,42851.92,41884.35,42819.85,14365.23,BTC/USDT
2025-03-07 00:54:42.248440,42734.65,43045.91,42094.07,42513.11,31691.93,BTC/USDT
2025-03-07 01:54:42.248440,42270.34,42665.88,42025.41,42423.36,38577.86,BTC/USDT
2025-03-07 02:54:42.248440,42335.14,42605.16,42326.37,42350.64,64235.61,BTC/USDT
2025-03-07 03:54:42.248440,41984.62,42242.39,41576.8,42179.01,29849.18,BTC/USDT
2025-03-07 04:54:42.248440,41738.2,42660.82,41337.01,42145.72,35680.79,BTC/USDT
2025-03-07 05:54:42.248440,42614.46,43252.88,41836.18,42234.12,27790.81,BTC/USDT
2025-03-07 06:54:42.248440,42949.66,43593.01,42407.12,42644.02,49547.43,BTC/USDT
2025-03-07 07:54:42.248440,42746.85,43281.01,42483.77,42683.45,14758.63,BTC/USDT
2025-03-07 08:54:42.248440,42601.42,42833.64,42111.28,42741.01,59239.04,BTC/USDT
2025-03-07 09:54:42.248440,42755.34,42895.33,42190.57,42726.2,28408.21,BTC/USDT
2025-03-07 10:54:42.248440,42313.43,42485.55,42278.04,42311.29,29144.89,BTC/USDT
2025-03-07 11:54:42.248440,42162.16,42721.68,41706.55,42306.98,34135.76,BTC/USDT
2025-03-07 12:54:42.248440,42551.75,43144.08,41852.34,42321.39,28882.17,BTC/USDT
2025-03-07 13:54:42.248440,43202.22,43260.47,42300.11,42858.17,30405.53,BTC/USDT
2025-03-07 14:54:42.248440,42480.67,43039.5,41938.02,42817.54,49580.63,BTC/USDT
2025-03-07 15:54:42.248440,43190.48,43266.58,42685.22,42884.91,39601.09,BTC/USDT
2025-03-07 16:54:42.248440,42626.75,43137.79,42035.91,42878.75,47299.14,BTC/USDT
2025-03-07 17:54:42.248440,42302.18,43178.05,41980.75,42625.2,43697.48,BTC/USDT
2025-03-07 18:54:42.248440,42935.49,43199.86,42356.63,42875.95,50948.24,BTC/USDT
2025-03-07 19:54:42.248440,42875.88,43349.04,42521.74,43042.22,46090.09,BTC/USDT
2025-03-07 20:54:42.248440,43324.45,43743.22,43032.39,43217.76,25946.28,BTC/USDT
2025-03-07 21:54:42.248440,42853.45,43654.67,42733.92,43019.1,25874.62,BTC/USDT
2025-03-07 22:54:42.248440,42901.16,43357.41,42414.7,43329.61,19570.75,BTC/USDT
2025-03-07 23:54:42.248440,43225.89,43365.68,42634.52,43022.18,31284.3,BTC/USDT
2025-03-08 00:54:42.248440,43420.37,43966.9,43094.21,43152.65,36495.95,BTC/USDT
2025-03-08 01:54:42.248440,43696.16,43859.16,43267.19,43639.18,38931.81,BTC/USDT
2025-03-08 02:54:42.248440,43209.56,43454.58,42568.05,43420.59,13367.83,BTC/USDT
2025-03-08 03:54:42.248440,43718.27,43918.94,42730.04,43296.74,38600.84,BTC/USDT
2025-03-08 04:54:42.248440,43630.34,44074.1,42862.8,43320.2,42156.98,BTC/USDT
2025-03-08 05:54:42.248440,43354.41,43920.71,43126.29,43210.49,42481.68,BTC/USDT
2025-03-08 06:54:42.248440,42811.19,43283.91,42694.45,42871.33,13533.58,BTC/USDT
2025-03-08 07:54:42.248440,42651.91,43194.49,42096.96,42887.76,26470.45,BTC/USDT
2025-03-08 08:54:42.248440,42381.87,42889.99,41983.56,42657.32,56423.67,BTC/USDT
2025-03-08 09:54:42.248440,42540.06,43092.65,42265.48,42761.96,21161.96,BTC/USDT
2025-03-08 10:54:42.248440,42781.67,42980.32,42513.5,42563.21,51618.19,BTC/USDT
2025-03-08 11:54:42.248440,43175.42,43363.54,42477.71,42902.63,51845.84,BTC/USDT
2025-03-08 12:54:42.248440,42446.38,42759.93,42098.78,42732.92,42461.82,BTC/USDT
2025-03-08 13:54:42.248440,42692.49,42756.57,42400.94,42664.16,41397.73,BTC/USDT
2025-03-08 14:54:42.248440,42494.62,42954.04,41865.03,42843.08,37095.75,BTC/USDT
2025-03-08 15:54:42.248440,42986.7,43027.35,42514.29,42576.23,52136.37,BTC/USDT
2025-03-08 16:54:42.248440,42468.74,43249.58,42015.13,42627.1,50012.49,BTC/USDT
2025-03-08 17:54:42.248440,42968.3,43045.65,42612.55,42913.83,27766.56,BTC/USDT
2025-03-08 18:54:42.248440,42813.42,43300.29,42507.59,42564.66,11848.65,BTC/USDT
2025-03-08 19:54:42.248440,42249.4,42619.52,42014.12,42606.2,38449.23,BTC/USDT
2025-03-08 20:54:42.248440,43079.64,43336.85,42236.61,42664.17,38367.06,BTC/USDT
2025-03-08 21:54:42.248440,42951.74,43503.43,42508.85,42836.15,26146.98,BTC/USDT
2025-03-08 22:54:42.248440,42286.84,42568.13,42108.12,42568.03,17950.92,BTC/USDT
2025-03-08 23:54:42.248440,42334.62,42587.33,42077.22,42283.56,15987.56,BTC/USDT
2025-03-09 00:54:42.248440,42078.86,42715.23,41660.37,42397.75,26569.11,BTC/USDT
2025-03-09 01:54:42.248440,42094.07,43084.41,41892.76,42463.47,29634.57,BTC/USDT
2025-03-09 02:54:42.248440,42690.75,43175.07,42378.86,42519.2,31019.27,BTC/USDT
2025-03-09 03:54:42.248440,42959.25,43348.01,42086.72,42595.86,47222.9,BTC/USDT
2025-03-09 04:54:42.248440,42801.99,43437.07,42369.52,42449.71,59448.06,BTC/USDT
2025-03-09 05:54:42.248440,42776.05,42924.23,41926.7,42501.47,56186.37,BTC/USDT
2025-03-09 06:54:42.248440,42392.85,43122.56,41759.58,42566.5,16003.0,BTC/USDT
2025-03-09 07:54:42.248440,42574.06,42935.24,41826.13,42413.03,17531.67,BTC/USDT
2025-03-09 08:54:42.248440,42724.33,42939.42,42591.17,42820.21,26922.09,BTC/USDT
2025-03-09 09:54:42.248440,42574.03,43008.32,42088.44,42925.3,56461.56,BTC/USDT
2025-03-09 10:54:42.248440,43028.89,43562.19,42240.37,42666.56,31769.19,BTC/USDT
2025-03-09 11:54:42.248440,43233.61,43318.94,42200.66,42811.18,42128.2,BTC/USDT
2025-03-09 12:54:42.248440,42883.24,43427.66,42394.72,42600.19,60713.2,BTC/USDT
2025-03-09 13:54:42.248440,43173.26,43721.88,42330.21,42773.06,17972.34,BTC/USDT
2025-03-09 14:54:42.248440,43069.55,43362.22,42949.24,43028.14,17625.16,BTC/USDT
2025-03-09 15:54:42.248440,42502.65,43055.91,42111.94,42849.74,43595.52,BTC/USDT
2025-03-09 16:54:42.248440,42767.92,43618.25,42413.51,43062.35,71303.28,BTC/USDT
2025-03-09 17:54:42.248440,42845.46,43157.02,42544.79,43154.6,15362.53,BTC/USDT
2025-03-09 18:54:42.248440,43243.61,43720.52,42773.78,43337.46,18956.32,BTC/USDT
2025-03-09 19:54:42.248440,44144.3,44354.17,43533.52,43760.44,16132.49,BTC/USDT
2025-03-09 20:54:42.248440,43481.89,44214.36,43174.49,43707.13,61897.0,BTC/USDT
2025-03-09 21:54:42.248440,43496.34,44180.35,43470.14,43540.79,24565.26,BTC/USDT
2025-03-09 22:54:42.248440,43679.6,44234.95,42831.84,43345.04,50012.56,BTC/USDT
2025-03-09 23:54:42.248440,43472.81,44108.11,42803.48,43166.4,19345.8,BTC/USDT
2025-03-10 00:54:42.248440,43365.85,43733.49,42793.5,43150.86,36644.42,BTC/USDT
2025-03-10 01:54:42.248440,43449.69,43804.17,43147.64,43227.49,32042.88,BTC/USDT
2025-03-10 02:54:42.248440,43063.4,43842.67,42777.38,43290.01,26453.48,BTC/USDT
2025-03-10 03:54:42.248440,43774.04,44071.68,43296.19,43474.58,19191.94,BTC/USDT
2025-03-10 04:54:42.248440,43388.5,44120.17,43263.84,43478.92,20953.7,BTC/USDT
2025-03-10 05:54:42.248440,43935.81,44434.7,43639.51,43804.08,41423.18,BTC/USDT
2025-03-10 06:54:42.248440,44018.37,44306.96,43171.51,43746.42,50639.13,BTC/USDT
2025-03-10 07:54:42.248440,44741.38,45028.85,43914.51,44359.39,63679.76,BTC/USDT
2025-03-10 08:54:42.248440,44826.22,45043.43,44144.78,44502.73,34418.54,BTC/USDT
2025-03-10 09:54:42.248440,44034.68,44674.11,43389.99,44309.97,43607.29,BTC/USDT
2025-03-10 10:54:42.248440,44141.27,44555.49,43443.09,44069.95,19551.82,BTC/USDT
2025-03-10 11:54:42.248440,44292.67,44668.84,43923.04,44180.06,35851.49,BTC/USDT
2025-03-10 12:54:42.248440,43930.85,44293.04,43362.21,44131.18,59643.6,BTC/USDT
2025-03-10 13:54:42.248440,44007.8,44873.8,43837.97,44293.75,41196.8,BTC/USDT
2025-03-10 14:54:42.248440,44319.62,44576.81,44305.96,44402.33,52196.22,BTC/USDT
2025-03-10 15:54:42.248440,44617.17,44816.0,44005.5,44387.31,19885.09,BTC/USDT
2025-03-10 16:54:42.248440,43853.58,44676.55,43371.74,44197.39,60890.05,BTC/USDT
2025-03-10 17:54:42.248440,44111.96,44614.83,43430.22,43858.5,29216.21,BTC/USDT
2025-03-10 18:54:42.248440,43843.25,44483.76,43318.74,43760.14,52985.2,BTC/USDT
2025-03-10 19:54:42.248440,44052.94,44233.03,43474.73,43953.26,23304.46,BTC/USDT
2025-03-10 20:54:42.248440,43663.12,44232.26,43507.8,44002.78,39157.94,BTC/USDT
2025-03-10 21:54:42.248440,43874.22,43989.51,43380.26,43725.39,37054.57,BTC/USDT
2025-03-10 22:54:42.248440,43352.6,43775.3,42786.46,43765.51,23012.84,BTC/USDT
2025-03-10 23:54:42.248440,43535.64,44296.07,43271.91,43853.11,39715.17,BTC/USDT
2025-03-11 00:54:42.248440,43232.57,43708.07,42838.09,43657.22,23267.84,BTC/USDT
2025-03-11 01:54:42.248440,43734.22,43885.87,43262.88,43692.94,49172.52,BTC/USDT
2025-03-11 02:54:42.248440,44022.81,44520.19,43414.58,43707.37,30932.6,BTC/USDT
2025-03-11 03:54:42.248440,43054.19,44098.62,42837.44,43454.63,40729.29,BTC/USDT
2025-03-11 04:54:42.248440,43133.23,43930.93,42799.88,43535.5,16663.65,BTC/USDT
2025-03-11 05:54:42.248440,43705.37,43976.4,43054.39,43661.72,42315.41,BTC/USDT
2025-03-11 06:54:42.248440,44083.29,44489.32,43582.63,43905.16,39057.62,BTC/USDT
2025-03-11 07:54:42.248440,44532.95,44926.26,43687.28,44143.38,32177.8,BTC/USDT
2025-03-11 08:54:42.248440,44103.58,44210.5,43370.6,43835.58,48636.25,BTC/USDT
2025-03-11 09:54:42.248440,43305.3,44126.86,42700.12,43627.75,12545.22,BTC/USDT
2025-03-11 10:54:42.248440,44092.42,44476.91,43318.72,43744.02,20374.93,BTC/USDT
2025-03-11 11:54:42.248440,44291.56,44944.78,43620.21,43860.33,47682.66,BTC/USDT
2025-03-11 12:54:42.248440,43969.44,44427.43,43376.89,43977.23,23607.42,BTC/USDT
2025-03-11 13:54:42.248440,45107.36,45435.85,44404.83,44851.91,18904.45,BTC/USDT
2025-03-11 14:54:42.248440,45029.52,45212.74,44724.44,44984.27,52280.56,BTC/USDT
2025-03-11 15:54:42.248440,45222.86,45904.62,45068.07,45247.21,49963.01,BTC/USDT
2025-03-11 16:54:42.248440,45318.33,46146.16,44708.45,45469.54,16203.33,BTC/USDT
2025-03-11 17:54:42.248440,45874.43,46242.62,45483.88,45622.46,40703.58,BTC/USDT
2025-03-11 18:54:42.248440,45381.69,45934.02,45064.14,45550.64,43607.37,BTC/USDT
2025-03-11 19:54:42.248440,45969.82,46038.61,45575.85,45728.93,26954.69,BTC/USDT
2025-03-11 20:54:42.248440,45130.84,45798.65,44867.26,45550.46,15599.08,BTC/USDT
2025-03-11 21:54:42.248440,45342.01,45763.63,45165.72,45496.96,38027.63,BTC/USDT
2025-03-11 22:54:42.248440,45541.72,45807.57,45037.23,45385.92,55509.59,BTC/USDT
2025-03-11 23:54:42.248440,45217.35,45927.51,45057.29,45406.4,30710.12,BTC/USDT
2025-03-12 00:54:42.248440,45562.77,45955.33,45171.46,45947.45,26557.2,BTC/USDT
2025-03-12 01:54:42.248440,45291.5,46121.66,44945.74,45513.22,36955.63,BTC/USDT
2025-03-12 02:54:42.248440,45305.06,45936.75,45267.16,45674.41,45705.14,BTC/USDT
2025-03-12 03:54:42.248440,45673.42,45861.13,44965.29,45301.57,69948.63,BTC/USDT
2025-03-12 04:54:42.248440,44897.99,45681.98,44638.36,45194.11,52191.16,BTC/USDT
2025-03-12 05:54:42.248440,45614.9,45762.38,45051.84,45447.47,23179.98,BTC/USDT
2025-03-12 06:54:42.248440,45016.81,46125.43,44633.06,45463.89,52562.08,BTC/USDT
2025-03-12 07:54:42.248440,44945.63,45751.9,44799.8,45216.04,19141.9,BTC/USDT
2025-03-12 08:54:42.248440,45424.09,45556.7,44791.25,45052.79,60555.34,BTC/USDT
2025-03-12 09:54:42.248440,44929.02,45550.23,44789.67,45210.82,17444.54,BTC/USDT
2025-03-12 10:54:42.248440,45188.03,45407.35,44599.0,45044.13,51333.16,BTC/USDT
2025-03-12 11:54:42.248440,44785.08,45629.76,44156.46,45095.41,18527.25,BTC/USDT
2025-03-12 12:54:42.248440,45248.28,45828.53,44601.76,45107.4,33202.16,BTC/USDT
2025-03-12 13:54:42.248440,45238.95,45763.93,44382.76,44959.16,30163.09,BTC/USDT
2025-03-12 14:54:42.248440,45705.11,45936.38,45205.11,45455.27,15883.62,BTC/USDT
2025-03-12 15:54:42.248440,45905.59,46150.35,45112.61,45604.07,48041.66,BTC/USDT
2025-03-12 16:54:42.248440,44730.6,45405.23,44307.9,45136.71,22664.1,BTC/USDT
2025-03-12 17:54:42.248440,44787.13,45665.54,44469.57,45181.18,50526.68,BTC/USDT
2025-03-12 18:54:42.248440,44861.89,45418.17,44525.93,45030.35,42226.85,BTC/USDT
2025-03-12 19:54:42.248440,45459.48,45767.24,45200.03,45228.17,21734.6,BTC/USDT
2025-03-12 20:54:42.248440,45211.77,45849.74,44819.72,45047.13,51009.09,BTC/USDT
2025-03-12 21:54:42.248440,45112.41,45218.15,44708.58,45022.26,25394.01,BTC/USDT
2025-03-12 22:54:42.248440,45359.98,45719.27,44741.28,45139.94,25873.55,BTC/USDT
2025-03-12 23:54:42.248440,45081.93,46002.42,44502.26,45341.32,15457.87,BTC/USDT
2025-03-13 00:54:42.248440,44716.42,45453.37,44569.51,45065.94,25047.86,BTC/USDT
2025-03-13 01:54:42.248440,44676.05,45305.04,44460.96,44990.58,48163.72,BTC/USDT
2025-03-13 02:54:42.248440,44846.15,45282.81,44353.3,44883.17,37528.29,BTC/USDT
2025-03-13 03:54:42.248440,44513.47,45376.02,44168.5,44735.26,30083.9,BTC/USDT
2025-03-13 04:54:42.248440,44854.07,45307.15,44741.61,45141.62,35958.89,BTC/USDT
2025-03-13 05:54:42.248440,44893.75,45240.65,44562.34,45236.52,53010.4,BTC/USDT
2025-03-13 06:54:42.248440,45123.15,45331.88,44864.86,44947.88,51254.02,BTC/USDT
2025-03-13 07:54:42.248440,44913.23,45477.83,44525.77,45160.42,24525.11,BTC/USDT
2025-03-13 08:54:42.248440,45354.37,46175.64,45347.65,45653.66,53677.1,BTC/USDT
2025-03-13 09:54:42.248440,45637.2,45990.47,45330.06,45896.37,42578.6,BTC/USDT
2025-03-13 10:54:42.248440,45730.59,46197.19,45059.96,45543.4,30920.39,BTC/USDT
2025-03-13 11:54:42.248440,45171.39,45687.62,44678.17,45432.51,18950.27,BTC/USDT
2025-03-13 12:54:42.248440,46030.66,46619.7,45193.52,45728.72,15719.15,BTC/USDT
2025-03-13 13:54:42.248440,45468.28,45609.23,44940.58,45565.4,50296.96,BTC/USDT
2025-03-13 14:54:42.248440,45948.27,46091.0,45215.3,45670.23,17931.99,BTC/USDT
2025-03-13 15:54:42.248440,46096.13,46677.0,45719.72,45852.66,17231.54,BTC/USDT
2025-03-13 16:54:42.248440,45351.93,46086.12,44927.27,45637.8,54055.47,BTC/USDT
2025-03-13 17:54:42.248440,45353.02,46216.73,44891.34,45625.46,51315.62,BTC/USDT
2025-03-13 18:54:42.248440,44571.24,45226.08,44432.74,44878.49,29917.28,BTC/USDT
2025-03-13 19:54:42.248440,44579.29,45050.53,43947.07,44645.99,43962.61,BTC/USDT
2025-03-13 20:54:42.248440,44722.1,44993.13,43931.93,44589.97,45778.75,BTC/USDT
2025-03-13 21:54:42.248440,44035.38,44742.6,43410.31,44308.41,25563.04,BTC/USDT
2025-03-13 22:54:42.248440,44367.28,45069.39,44142.18,44680.55,43077.75,BTC/USDT
2025-03-13 23:54:42.248440,43983.36,44640.67,43947.63,44357.13,19923.87,BTC/USDT
2025-03-14 00:54:42.248440,44043.78,44326.09,43783.2,44259.11,47624.24,BTC/USDT
2025-03-14 01:54:42.248440,44278.1,44379.45,43806.14,44290.12,40547.57,BTC/USDT
2025-03-14 02:54:42.248440,44719.51,45075.71,44406.38,44618.57,37820.66,BTC/USDT
2025-03-14 03:54:42.248440,44541.11,44707.28,44080.48,44294.3,59470.71,BTC/USDT
2025-03-14 04:54:42.248440,44457.65,45080.23,44274.12,44559.49,16205.35,BTC/USDT
2025-03-14 05:54:42.248440,44979.81,45527.26,43968.2,44563.3,15882.43,BTC/USDT
2025-03-14 06:54:42.248440,44425.91,44655.74,43700.22,44342.13,39591.96,BTC/USDT
2025-03-14 07:54:42.248440,44716.7,45330.49,44286.02,44448.3,45915.71,BTC/USDT
2025-03-14 08:54:42.248440,44242.66,44670.87,43717.41,44494.96,41332.28,BTC/USDT
2025-03-14 09:54:42.248440,44698.8,45127.04,43952.9,44360.36,28034.01,BTC/USDT
2025-03-14 10:54:42.248440,44000.72,44398.58,43799.73,44377.64,44242.63,BTC/USDT
2025-03-14 11:54:42.248440,44094.74,44608.12,43744.69,44291.95,39565.97,BTC/USDT
2025-03-14 12:54:42.248440,44603.33,44905.18,44055.6,44319.09,58052.83,BTC/USDT
2025-03-14 13:54:42.248440,44834.66,45271.29,43858.02,44470.57,19858.31,BTC/USDT
2025-03-14 14:54:42.248440,44524.71,45257.42,44348.0,44833.46,58642.46,BTC/USDT
2025-03-14 15:54:42.248440,44426.78,45163.9,44143.64,44552.63,48828.39,BTC/USDT
